,label,mpid,formula,chemsys,energy,shift,miller,top,0group,0period,0en,0upd,1group,1period,1en,1upd,2group,2period,2en,2upd,3group,3period,3en,3upd,4group,4period,4en,4upd,5group,5period,5en,5upd,6group,6period,6en,6upd,7group,7period,7en,7upd,8group,8period,8en,8upd,9group,9period,9en,9upd,10group,10period,10en,10upd,11group,11period,11en,11upd
1016,0,mp-1025370,InSiPt5,"['In', 'Pt', 'Si']",0.418057395000003,0.25,1,1,10,6,2.28,1,10.0,6.0,2.28,1.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,13,5,1.78,0,13.0,5.0,1.78,0.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,13.0,5.0,1.78,0.0,13.0,5.0,1.78,0.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0
1017,1,mp-1025370,InSiPt5,"['In', 'Pt', 'Si']",-0.331916944999991,0.083333333333333,9,1,10,6,2.28,1,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,13,5,1.78,0,13.0,5.0,1.78,0.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,14.0,3.0,1.9,0.0
1018,1,mp-1025370,InSiPt5,"['In', 'Pt', 'Si']",-0.206712674999979,0.25,1,1,10,6,2.28,1,10.0,6.0,2.28,1.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,13,5,1.78,0,13.0,5.0,1.78,0.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,13.0,5.0,1.78,0.0,13.0,5.0,1.78,0.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0
1019,0,mp-1025370,InSiPt5,"['In', 'Pt', 'Si']",-0.587953064999995,0.25,1,1,10,6,2.28,1,10.0,6.0,2.28,1.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,13,5,1.78,0,13.0,5.0,1.78,0.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,13.0,5.0,1.78,0.0,13.0,5.0,1.78,0.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0
1020,0,mp-1025370,InSiPt5,"['In', 'Pt', 'Si']",0.9689665350000192,0.25,1,1,13,5,1.78,0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10,6,2.28,1,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0
1021,0,mp-1025370,InSiPt5,"['In', 'Pt', 'Si']",-0.587474574999989,0.25,1,1,10,6,2.28,1,10.0,6.0,2.28,1.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,13,5,1.78,0,13.0,5.0,1.78,0.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,13.0,5.0,1.78,0.0,13.0,5.0,1.78,0.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0
1022,1,mp-1025370,InSiPt5,"['In', 'Pt', 'Si']",-0.208134895000002,0.25,1,1,10,6,2.28,1,10.0,6.0,2.28,1.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,13,5,1.78,0,13.0,5.0,1.78,0.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,13.0,5.0,1.78,0.0,13.0,5.0,1.78,0.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0
1026,1,mp-1025370,InSiPt5,"['In', 'Pt', 'Si']",-0.393725995000013,0.083333333333333,9,1,10,6,2.28,1,10.0,6.0,2.28,1.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,13,5,1.78,0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,13.0,5.0,1.78,0.0,13.0,5.0,1.78,0.0,13.0,5.0,1.78,0.0,10.0,6.0,2.28,1.0
1027,0,mp-1025397,GeRu,"['Ge', 'Ru']",0.460689484999986,0.166666666666666,9,0,14,4,2.01,0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,8,5,2.2,3,8.0,5.0,2.2,3.0,8.0,5.0,2.2,3.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792
1031,0,mp-1025397,GeRu,"['Ge', 'Ru']",-0.610439704999978,0.166666666666666,9,0,8,5,2.2,3,8.0,5.0,2.2,3.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,14,4,2.01,0,14.0,4.0,2.01,0.0,14.0,4.0,2.01,0.0,8.0,5.0,2.2,3.0,14.0,4.0,2.01,0.0,14.0,4.0,2.01,0.0,14.0,4.0,2.01,0.0,14.0,4.0,2.01,0.0
1032,0,mp-1025397,GeRu,"['Ge', 'Ru']",0.079860745000016,0.166666666666666,9,0,14,4,2.01,0,8.0,5.0,2.2,3.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,14,4,2.01,0,14.0,4.0,2.01,0.0,8.0,5.0,2.2,3.0,8.0,5.0,2.2,3.0,14.0,4.0,2.01,0.0,14.0,4.0,2.01,0.0,14.0,4.0,2.01,0.0,14.0,4.0,2.01,0.0
1043,0,mp-1025551,GaPt,"['Ga', 'Pt']",0.004686114999996,0.01571735,2,0,13,4,1.81,0,10.0,6.0,2.28,1.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,13,4,1.81,0,13.0,4.0,1.81,0.0,13.0,4.0,1.81,0.0,13.0,4.0,1.81,0.0,13.0,4.0,1.81,0.0,13.0,4.0,1.81,0.0,13.0,4.0,1.81,0.0,13.0,4.0,1.81,0.0
1044,0,mp-1025551,GaPt,"['Ga', 'Pt']",0.218654495000007,0.07275692,5,0,10,6,2.28,1,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,13,4,1.81,0,13.0,4.0,1.81,0.0,13.0,4.0,1.81,0.0,13.0,4.0,1.81,0.0,13.0,4.0,1.81,0.0,13.0,4.0,1.81,0.0,13.0,4.0,1.81,0.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792
1046,1,mp-1025551,GaPt,"['Ga', 'Pt']",-0.367960745000007,0.252041456666666,2,0,10,6,2.28,1,10.0,6.0,2.28,1.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,13,4,1.81,0,13.0,4.0,1.81,0.0,13.0,4.0,1.81,0.0,10.0,6.0,2.28,1.0,13.0,4.0,1.81,0.0,13.0,4.0,1.81,0.0,13.0,4.0,1.81,0.0,10.0,6.0,2.28,1.0
1048,0,mp-1025551,GaPt,"['Ga', 'Pt']",0.413511995000019,0.020897231999999,6,0,13,4,1.81,0,13.0,4.0,1.81,0.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10,6,2.28,1,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,13.0,4.0,1.81,0.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0
1052,0,mp-1030,SbPt7,"['Pt', 'Sb']",-0.504181784999988,0.0625,5,0,10,6,2.28,1,10.0,6.0,2.28,1.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10,6,2.28,1,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0
1053,0,mp-1030,SbPt7,"['Pt', 'Sb']",0.081423505000001,0.0625,5,1,10,6,2.28,1,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10,6,2.28,1,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,15.0,5.0,2.05,0.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792
1056,1,mp-1030,SbPt7,"['Pt', 'Sb']",-0.279694155000003,0.0,2,0,10,6,2.28,1,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10,6,2.28,1,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0
1057,1,mp-1030,SbPt7,"['Pt', 'Sb']",-0.272455444999993,0.0625,5,1,10,6,2.28,1,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10,6,2.28,1,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,15.0,5.0,2.05,0.0,15.0,5.0,2.05,0.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792
1058,1,mp-1030,SbPt7,"['Pt', 'Sb']",-0.374238104999991,0.0625,5,1,10,6,2.28,1,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10,6,2.28,1,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792
1059,1,mp-1030,SbPt7,"['Pt', 'Sb']",-0.279814575000005,0.0,2,0,10,6,2.28,1,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10,6,2.28,1,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0
1061,1,mp-1030,SbPt7,"['Pt', 'Sb']",-0.300854285000016,0.0625,5,1,10,6,2.28,1,10.0,6.0,2.28,1.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10,6,2.28,1,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0
1062,1,mp-1030,SbPt7,"['Pt', 'Sb']",-0.214402704999999,0.0625,5,1,10,6,2.28,1,10.0,6.0,2.28,1.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10,6,2.28,1,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0
1067,0,mp-1030,SbPt7,"['Pt', 'Sb']",0.8818919450000041,0.0625,5,1,15,5,2.05,0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10,6,2.28,1,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792
1068,1,mp-1030,SbPt7,"['Pt', 'Sb']",-0.270707025000009,0.0625,5,1,10,6,2.28,1,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10,6,2.28,1,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,15.0,5.0,2.05,0.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792
1069,0,mp-1030,SbPt7,"['Pt', 'Sb']",-0.499536175000005,0.0625,5,0,10,6,2.28,1,10.0,6.0,2.28,1.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10,6,2.28,1,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0
1072,0,mp-1030,SbPt7,"['Pt', 'Sb']",-0.079743054999996,0.0625,5,1,10,6,2.28,1,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10,6,2.28,1,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,15.0,5.0,2.05,0.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792
1076,1,mp-1030,SbPt7,"['Pt', 'Sb']",-0.323282914999995,0.0625,5,1,10,6,2.28,1,10.0,6.0,2.28,1.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10,6,2.28,1,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0
1082,0,mp-10394,CrCoGe,"['Co', 'Cr', 'Ge']",-0.6736749149999941,0.0625,2,0,9,4,1.88,3,6.0,4.0,1.66,0.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,6,4,1.66,0,14.0,4.0,2.01,0.0,14.0,4.0,2.01,0.0,14.0,4.0,2.01,0.0,9.0,4.0,1.88,3.0,9.0,4.0,1.88,3.0,6.0,4.0,1.66,0.0,14.0,4.0,2.01,0.0
1083,1,mp-1057,Al3Ni2,"['Al', 'Ni']",-0.313690164999999,0.0,5,0,13,3,1.61,0,10.0,4.0,1.91,2.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,13,3,1.61,0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0,10.0,4.0,1.91,2.0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0
1087,0,mp-1057,Al3Ni2,"['Al', 'Ni']",-0.080411784999997,0.051467255,2,1,13,3,1.61,0,10.0,4.0,1.91,2.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,13,3,1.61,0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0,10.0,4.0,1.91,2.0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0
1088,1,mp-1057,Al3Ni2,"['Al', 'Ni']",-0.201333364999998,0.051467255,2,0,13,3,1.61,0,10.0,4.0,1.91,2.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,13,3,1.61,0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0
1093,0,mp-1057,Al3Ni2,"['Al', 'Ni']",-0.083842175000003,0.051467255,2,0,13,3,1.61,0,10.0,4.0,1.91,2.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,13,3,1.61,0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0
1095,1,mp-1057,Al3Ni2,"['Al', 'Ni']",-0.300141814999991,0.055555555555555,9,1,13,3,1.61,0,10.0,4.0,1.91,2.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,13,3,1.61,0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0,10.0,4.0,1.91,2.0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0
1096,1,mp-1057,Al3Ni2,"['Al', 'Ni']",-0.312419364999998,0.051467255,2,1,13,3,1.61,0,10.0,4.0,1.91,2.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,13,3,1.61,0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0
1097,0,mp-1057,Al3Ni2,"['Al', 'Ni']",-0.029836485000006,0.375125155,2,0,13,3,1.61,0,13.0,3.0,1.61,0.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,13,3,1.61,0,13.0,3.0,1.61,0.0,10.0,4.0,1.91,2.0,10.0,4.0,1.91,2.0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0,10.0,4.0,1.91,2.0
1100,0,mp-1057,Al3Ni2,"['Al', 'Ni']",0.020512614999999,0.375125155,2,1,13,3,1.61,0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,13,3,1.61,0,13.0,3.0,1.61,0.0,10.0,4.0,1.91,2.0,10.0,4.0,1.91,2.0,10.0,4.0,1.91,2.0,10.0,4.0,1.91,2.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792
1101,0,mp-1057,Al3Ni2,"['Al', 'Ni']",0.233064934999999,0.051467255,2,0,13,3,1.61,0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,13,3,1.61,0,10.0,4.0,1.91,2.0,10.0,4.0,1.91,2.0,10.0,4.0,1.91,2.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792
1105,1,mp-1057,Al3Ni2,"['Al', 'Ni']",-0.192995394999999,0.036703794999999,4,1,13,3,1.61,0,10.0,4.0,1.91,2.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,13,3,1.61,0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0
1106,0,mp-1057,Al3Ni2,"['Al', 'Ni']",0.147469835000007,0.25,7,0,10,4,1.91,2,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,13,3,1.61,0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0,10.0,4.0,1.91,2.0,10.0,4.0,1.91,2.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792
1107,0,mp-1057,Al3Ni2,"['Al', 'Ni']",-0.668657824999999,0.25,7,1,13,3,1.61,0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,13,3,1.61,0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0,10.0,4.0,1.91,2.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792
1110,1,mp-1057,Al3Ni2,"['Al', 'Ni']",-0.319825244999977,0.963296205,6,0,13,3,1.61,0,10.0,4.0,1.91,2.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,13,3,1.61,0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0,10.0,4.0,1.91,2.0
1111,1,mp-1057,Al3Ni2,"['Al', 'Ni']",-0.357998054999998,0.375125155,2,0,13,3,1.61,0,10.0,4.0,1.91,2.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,13,3,1.61,0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0,10.0,4.0,1.91,2.0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0
1112,1,mp-1057,Al3Ni2,"['Al', 'Ni']",-0.302084764999991,0.963296205,6,0,13,3,1.61,0,10.0,4.0,1.91,2.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,13,3,1.61,0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0
1115,1,mp-1057,Al3Ni2,"['Al', 'Ni']",-0.203804124999992,0.051467255,2,0,13,3,1.61,0,10.0,4.0,1.91,2.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,13,3,1.61,0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0
1116,1,mp-1057,Al3Ni2,"['Al', 'Ni']",-0.25801977500001,0.055555555555555,9,1,10,4,1.91,2,10.0,4.0,1.91,2.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,13,3,1.61,0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0
1118,0,mp-1057,Al3Ni2,"['Al', 'Ni']",-0.476287224999995,0.07340759,7,0,13,3,1.61,0,10.0,4.0,1.91,2.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,13,3,1.61,0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0,10.0,4.0,1.91,2.0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0,13.0,3.0,1.61,0.0
1119,0,mp-10598,CuSn,"['Cu', 'Sn']",-0.424720174999999,0.166666666666666,1,0,11,4,1.9,0,11.0,4.0,1.9,0.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,11,4,1.9,0,14.0,5.0,1.96,0.0,14.0,5.0,1.96,0.0,14.0,5.0,1.96,0.0,11.0,4.0,1.9,0.0,14.0,5.0,1.96,0.0,14.0,5.0,1.96,0.0,14.0,5.0,1.96,0.0
1127,0,mp-10598,CuSn,"['Cu', 'Sn']",0.364033325000006,0.0,7,0,11,4,1.9,0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,11,4,1.9,0,14.0,5.0,1.96,0.0,14.0,5.0,1.96,0.0,14.0,5.0,1.96,0.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792
